objectid,parentid,filename,description,title,youtubeid,format,creator,date,date-is-approximate?,item-information,subject,location,latitude,longitude,rights,type,language
LoganArcade15,LoganArcade20,Pinball_Machines_10.JPG,A whole section of a room dedicated to numerous pinball machines from different franchises.,Logan Arcade pinball machines,,image/JPG,"Barker, Thomas Mei, Wei Shao Elgin, Tobias Mayorga, Ariana Moy, Brian",11/21/2014,Yes,"single page, photograph",Pinball Machines,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LoganArcade16,LoganArcade20,Arcades_04.JPG,Some of the many classic arcade machines that are ready to play at Logan arcade.,Arcade Machines,,image/JPG,"Barker, Thomas Mei, Wei Shao Elgin, Tobias Mayorga, Ariana Moy, Brian",11/21/2014,Yes,"single page, photograph",machines,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LoganArcade17,LoganArcade20,Arcades_05.JPG,Some of the many classic arcade machines that are ready to play at Logan arcade.,Arcade Machines,,image/JPG,"Barker, Thomas Mei, Wei Shao Elgin, Tobias Mayorga, Ariana Moy, Brian",11/21/2014,Yes,"single page, photograph",machines,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LoganArcade18,LoganArcade20,Jim_Zespy.JPG,Jim Zespy the owner of Logan arcade.,Jim Zespy,,image/JPG,"Barker, Thomas Mei, Wei Shao Elgin, Tobias Mayorga, Ariana Moy, Brian",11/21/2014,Yes,"single page, photograph",Jim Zespy,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LoganArcade19,LoganArcade20,Logan_Arcade_Interv.mp3,"An interview by Tom Barker, Tom interviews Jim Zespy, the owner of Logan arcade. Various topics are touched upon about Jim and how he started his business, what kind of impact he wants to leave for players who come to his arcade, and his thoughts on the coin-op industry and how well he adjust his arcade to be fair for new players and old ones.",Interview with Jim Zespy,,audio/MP3,"Barker, Thomas Mei, Wei Shao Elgin, Tobias Mayorga, Ariana Moy, Brian",11/21/2014,Yes,Interview,Jim Zespy,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",audio; Interview,English
LoganArcade20,,,This is a collection of Logan Arcade,Logan Arcade Collection,,compound_object,"Barker, Thomas Mei, Wei Shao Elgin, Tobias Mayorga, Ariana Moy, Brian",,,Collection,Logan Arcade,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",Record,English
LuckyStrike01,LuckyStrike20,Arcade_Area_01.jpg,Here is the arcade area where they have redemption arcade machines that give tickets depending on the score you get on the game.,Arcade Machines,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2016,No,"single page, photograph",Machines,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike02,LuckyStrike20,Arcade_Area_02.jpg,Here is the arcade area where they have redemption arcade machines that give tickets depending on the score you get on the game.,Arcade Machines,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2017,No,"single page, photograph",Machines,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike03,LuckyStrike20,Arcade_Area_03.jpg,Here is the arcade area where they have redemption arcade machines that give tickets depending on the score you get on the game.,Arcade Machines,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2018,No,"single page, photograph",Machines,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike04,LuckyStrike20,Arcade_Area_04.jpg,Here is the arcade area where they have redemption arcade machines that give tickets depending on the score you get on the game.,Arcade Machines,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2019,No,"single page, photograph",Machines,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike05,LuckyStrike20,Arcade_Area_05.jpg,Here is the arcade area where they have redemption arcade machines that give tickets depending on the score you get on the game.,Arcade Machines,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2019,No,"single page, photograph",Machines,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike06,LuckyStrike20,Bar.jpg,A large bar within Lucky Strike arcade.,Lucky Strike Bar,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2020,No,"single page, photograph",Building,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike07,LuckyStrike20,Bowling_Alley.jpg,The bowling ally that can hold about 10 lanes.,lucky Strike Bowling Alley,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2021,No,"single page, photograph",Activities,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike08,LuckyStrike20,Front_Sign.jpg,The front sign of the Lucky Strike arcade.,Front sign ,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2022,No,"single page, photograph",Building,"Chicago, IL",41.90319,-87.62038,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike09,LuckyStrike20,Interview_with_Sean_Davis.jpg,A photo taken that shows the interview done with Sean Davis,Sean Davis Interview,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2023,No,"single page, photograph",Sean Davis,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike10,LuckyStrike20,Mini_Golf_01.jpg,A mini golf area within the arcade that depicts parts of Chicago. ,Mini Golf,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2024,No,"single page, photograph",Activities,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike11,LuckyStrike20,Mini_Golf_02.jpg,A mini golf area within the arcade that depicts parts of Chicago. ,Mini Golf,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2025,No,"single page, photograph",Activities,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike12,LuckyStrike20,Mini_Golf_03.jpg,A mini golf area within the arcade that depicts parts of Chicago. ,Mini Golf,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2026,No,"single page, photograph",Activities,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike13,LuckyStrike20,Mini_Golf_04.jpg,A mini golf area within the arcade that depicts parts of Chicago. ,Mini Golf,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2027,No,"single page, photograph",Activities,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike14,LuckyStrike20,Mini_Golf_05.jpg,A mini golf area within the arcade that depicts parts of Chicago. ,Mini Golf,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2028,No,"single page, photograph",Activities,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike15,LuckyStrike20,Mini_Golf_06.jpg,A mini golf area within the arcade that depicts parts of Chicago. ,Mini Golf,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2029,No,"single page, photograph",Activities,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike16,,Pool_Room.jpg,A pool table section in front of the bar that houses about 10 tables.,Pool Tables,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2030,No,"single page, photograph",Activities,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike17,LuckyStrike20,Prize_Shop.jpg,This section of the arcade area is a prize shop where you can exchange tickets that you earned for prizes.,Prize Shop,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2031,No,"single page, photograph",Building,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike18,LuckyStrike20,Sean_Davis_Portrait.jpg,Photo of Sean Davis in front of the Lucky Strike arcade sign.,Sean Davis ,,image/JPG,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2032,No,"single page, photograph",Sean Davis,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
LuckyStrike19,LuckyStrike20,Lucky_Strike_FTW_Interv.mp3,An interview by Ricky Nguyen and Jeremy Chionglo who talk with Sean Davis the director of operations at Lucky Strike. Sean mentions how he has a long history of entertainment business and he wanted to incorporate it more into Lucky Strike. Hence why there are a wide range of different areas of entertainment within Lucky Strike. From arcades that make adults feel like kids again to mini golf themed as historical parts of Chicago. His goal is to make a place where its for the family and not just for the kids or just for the parents. ,Interview with Sean Davis,,audio/MP3,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",11/03/2016-12/09/2033,No,Interview,Sean Davis,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",audio; Interview,English
LuckyStrike20,,,This is a collection of Lucky Strike,Lucky Strike Collection,,compound_object,"Nguyen,Ricky Chionglo, Jeremy Otgnontulga, khashkhuu Brekke, Eric Castellanos, Christopher",,,Collection,Lucky Strike,"Chicago, IL",,,"Attribution-NonCommercial-NoDerivs 3.0 United States
http://creativecommons.org/licenses/by-nc-nd/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",Record,English
MidWest01,MidWest14,Broken_Pinball_Machine_01.JPG,Pictures of old broken down pinball machines.,Broken Pinball Machine,,image/JPG,"Rubio, Douglas Atkins, James Sipprell, Shawn Viramontes, Daniel, DeAnda, Michael",09/11/2016-09/12/2016,No,"single page, photograph",Pinball Machines,"Oak Park,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
MidWest02,MidWest14,Broken_Pinball_Machine_02.JPG,Pictures of old broken down pinball machines.,Broken Pinball Machine,,image/JPG,"Rubio, Douglas Atkins, James Sipprell, Shawn Viramontes, Daniel, DeAnda, Michael",09/11/2016-09/12/2016,No,"single page, photograph",Pinball Machines,"Oak Park,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
MidWest03,MidWest14,Broken_Pinball_Machine_03.JPG,Pictures of old broken down pinball machines.,Broken Pinball Machine,,image/JPG,"Rubio, Douglas Atkins, James Sipprell, Shawn Viramontes, Daniel, DeAnda, Michael",09/11/2016-09/12/2016,No,"single page, photograph",Pinball Machines,"Oak Park,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
MidWest04,,Classic_Pinball_Machine_01.JPG,Pictures of classic pinball machines.,Retro Pinball Machine,,image/JPG,"Rubio, Douglas Atkins, James Sipprell, Shawn Viramontes, Daniel, DeAnda, Michael",09/11/2016-09/12/2016,No,"single page, photograph",Pinball Machines,"Oak Park,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
MidWest05,MidWest14,Classic_Pinball_Machine_02.JPG,Pictures of classic pinball machines.,Retro Pinball Machine,,image/JPG,"Rubio, Douglas Atkins, James Sipprell, Shawn Viramontes, Daniel, DeAnda, Michael",09/11/2016-09/12/2016,No,"single page, photograph",Pinball Machines,"Oak Park,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
MidWest06,MidWest14,Classic_Pinball_Machine_03.JPG,Pictures of classic pinball machines.,Retro Pinball Machine,,image/JPG,"Rubio, Douglas Atkins, James Sipprell, Shawn Viramontes, Daniel, DeAnda, Michael",09/11/2016-09/12/2016,No,"single page, photograph",Pinball Machines,"Oak Park,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
MidWest07,MidWest14,Classic_Pinball_Machine_04.JPG,Pictures of classic pinball machines.,Retro Pinball Machine,,image/JPG,"Rubio, Douglas Atkins, James Sipprell, Shawn Viramontes, Daniel, DeAnda, Michael",09/11/2016-09/12/2016,No,"single page, photograph",Pinball Machines,"Oak Park,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
MidWest08,MidWest14,Classic_Pinball_Machine_05.JPG,Pictures of classic pinball machines.,Retro Pinball Machine,,image/JPG,"Rubio, Douglas Atkins, James Sipprell, Shawn Viramontes, Daniel, DeAnda, Michael",09/11/2016-09/12/2016,No,"single page, photograph",Pinball Machines,"Oak Park,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
MidWest09,MidWest14,Classic_Pinball_Machine_06.JPG,Pictures of classic pinball machines.,Retro Pinball Machine,,image/JPG,"Rubio, Douglas Atkins, James Sipprell, Shawn Viramontes, Daniel, DeAnda, Michael",09/11/2016-09/12/2016,No,"single page, photograph",Pinball Machines,"Oak Park,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
MidWest10,MidWest14,Repair_Shop_01.JPG,Some pictures of the shop that is used to repair pinball machines.,Midwest Repair Shop,,image/JPG,"Rubio, Douglas Atkins, James Sipprell, Shawn Viramontes, Daniel, DeAnda, Michael",09/11/2016-09/12/2016,No,"single page, photograph",Building,"Oak Park,IL",41.87612,-87.79138,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
MidWest11,MidWest14,Repair_Shop_02.JPG,Some pictures of the shop that is used to repair pinball machines.,Midwest Repair Shop,,image/JPG,"Rubio, Douglas Atkins, James Sipprell, Shawn Viramontes, Daniel, DeAnda, Michael",09/11/2016-09/12/2016,No,"single page, photograph",Building,"Oak Park,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
MidWest12,MidWest14,Rich_Huff.JPG,A photo of Rich Huff in the repair shop.,Rich Huff,,image/JPG,"Rubio, Douglas Atkins, James Sipprell, Shawn Viramontes, Daniel, DeAnda, Michael",09/11/2016-09/12/2016,No,"single page, photograph",Rich Huff,"Oak Park,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
MidWest13,MidWest14,Midwest_Pinball_Interv.mp3,"An interview by Douglas Rubio and James Atkins who talk to Rich Huff, who owns Midwest Pinball. Midwest Pinball does not work commercially and is more structured to help residential customers who need repairs on their pinball machines. Rich's experience of being a repairman helps bring life back into these old beaten down machines, so their history would not be forgotten. ",Interview with Rich Huff,,audio/MP3,"Rubio, Douglas Atkins, James Sipprell, Shawn Viramontes, Daniel, DeAnda, Michael",09/11/2016-09/12/2016,No,Interview,Rich Huff,"Oak Park,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",audio; Interview,English
MidWest14,,,This is a collection of Midwest,Midwest Collection,,compound_object,"Rubio, Douglas Atkins, James Sipprell, Shawn Viramontes, Daniel, DeAnda, Michael",,,Collection,Midwest,"Oak Park,IL",,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",Record,English
Andrew01,Andrew04,Andrew_Port.JPG,A portrait of Andrew Breyer,Andrew Breyer Portrait,,image/JPG,"De La Cerda, Edgar Debose, Deion Jiao, Larry Rigg, Scott Sutula, Oksana",10-01-2015,Yes,"single page, photograph",Andrew Breyer,,,,"Attribution-NonCommercial-ShareAlike 3.0 United States
http://creativecommons.org/licenses/by-nc-sa/3.0/us/
In Copyright
http://rightsstatements.org/page/InC/1.0/",image;Stillmage,English
